,etablissement_code_commune,etablissement_commune,Dernier établissement,rentree,AgeBacAvanceOuATemps,AgeBacRetard
2001,35238,Rennes,Institut national des sciences appliquées de Rennes,2015,0.8016713091922005,0.19832869080779944
2002,77083,Champs-sur-Marne,Université Gustave Eiffel,2015,0.6411444141689373,0.3588555858310627
2003,33318,Pessac,Sciences Po Bordeaux,2015,0.7330786026200873,0.26692139737991266
2004,75113,Paris 13e,Institut national des langues et civilisations orientales,2015,0.5900578353070779,0.40994216469292205
2005,38421,Saint-Martin-d'Hères,Université Grenoble Alpes,2015,0.6826344399145797,0.31736556008542033
2006,59350,Lille,Sciences Po Lille,2015,0.8867924528301887,0.11320754716981132
2007,75105,Paris  5e,Université Panthéon-Assas,2015,0.7123441470188501,0.28765585298114993
2008,34172,Montpellier,École nationale supérieure de chimie de Montpellier,2015,0.857451403887689,0.14254859611231102
2009,30189,Nîmes,Université de Nîmes,2015,0.6161192639180061,0.38388073608199397
2010,21231,Dijon,Université de Bourgogne,2015,0.7037866823373857,0.29621331766261433
2011,65440,Tarbes,École nationale d'ingénieurs de Tarbes,2015,0.8187919463087249,0.18120805369127516
2012,68224,Mulhouse,Université de Haute-Alsace,2015,0.5894231982834784,0.4105768017165215
2013,93070,Saint-Ouen-sur-Seine,ISAE-Supméca,2015,0.7777777777777778,0.2222222222222222
2014,91477,Palaiseau,Institut d'optique Graduate School,2015,0.9217002237136466,0.07829977628635347
2015,33522,Talence,Bordeaux INP,2015,0.8414997869620793,0.15850021303792075
2016,93066,Saint-Denis,Université Paris 8 - Vincennes - Saint-Denis,2015,0.43704695507641167,0.5629530449235883
2017,17300,La Rochelle,La Rochelle Université,2015,0.6567564118923057,0.3432435881076943
2018,97411,Saint-Denis,Université de La Réunion,2015,0.7043175190269578,0.29568248097304217
2019,25056,Besançon,École nationale supérieure de mécanique et des microtechniques,2015,0.7506024096385542,0.2493975903614458
2020,31555,Toulouse,Institut national des sciences appliquées de Toulouse,2015,0.767268862911796,0.23273113708820403
2021,92050,Nanterre,Université Paris Nanterre,2015,0.5869173233604915,0.4130826766395085
2022,69387,Lyon 7e,Sciences Po Lyon,2015,0.8194805194805195,0.18051948051948052
2023,59350,Lille,Université de Lille,2015,0.7772185814113473,0.22278141858865275
2024,69387,Lyon 7e,École normale supérieure de Lyon,2015,0.8537344398340249,0.1462655601659751
2025,91272,Gif-sur-Yvette,CentraleSupélec,2015,0.7507070707070707,0.2492929292929293
2026,87085,Limoges,Université de Limoges,2015,0.8955223880597015,0.1044776119402985
2027,42218,Saint-Étienne,Université Jean Monnet,2015,0.6226754312040003,0.3773245687959998
2028,75114,Paris 14e,Observatoire de Paris,2015,0.7608695652173914,0.2391304347826087
2029,13207,Marseille  7e,Aix-Marseille Université,2015,0.6539123441897869,0.3460876558102131
2030,51454,Reims,Université de Reims Champagne-Ardenne,2016,0.680069633152174,0.3199303668478261
2031,75105,Paris  5e,École normale supérieure PSL,2016,0.7863954227590592,0.21360457724094087
2032,75104,Paris  4e,Université Paris Lumières,2016,0.7586206896551724,0.2413793103448276
2033,75105,Paris  5e,Université Sorbonne Nouvelle - Paris 3,2016,0.5664805170358286,0.4335194829641714
2034,72181,Le Mans,Le Mans Université,2016,0.6417362270450752,0.3582637729549249
2035,76451,Mont-Saint-Aignan,Université de Rouen Normandie,2016,0.7077601958148033,0.2922398041851967
2036,75105,Paris  5e,Université Panthéon-Assas,2016,0.7290154476084124,0.2709845523915876
2037,60159,Compiègne,Université de technologie de Compiègne,2016,0.7317073170731707,0.2682926829268293
2038,14118,Caen,École nationale supérieure d'ingénieurs de Caen,2016,0.7821229050279329,0.21787709497206703
2039,64445,Pau,Université de Pau et des Pays de l'Adour,2016,0.673036093418259,0.32696390658174096
2040,33318,Pessac,Université Bordeaux Montaigne,2016,0.6929607357622922,0.30703926423770783
2041,68224,Mulhouse,Université de Haute-Alsace,2016,0.5953621031746031,0.4046378968253968
2042,93070,Saint-Ouen-sur-Seine,ISAE-Supméca,2016,0.7775947281713345,0.22240527182866557
2043,75105,Paris  5e,Université Paris sciences et lettres,2016,0.5151515151515151,0.48484848484848486
2044,75114,Paris 14e,École pratique des hautes études,2016,0.44076655052264807,0.5592334494773519
2045,59032,Aulnoy-lez-Valenciennes,Université Polytechnique Hauts-de-France,2016,0.604174163368118,0.395825836631882
2046,75105,Paris  5e,Muséum national d'histoire naturelle,2016,0.5888324873096447,0.41116751269035534
2047,95127,Cergy,CY Cergy Paris Université,2016,0.6421936028713184,0.3578063971286815
2048,91228,Évry-Courcouronnes,École nationale supérieure d'informatique pour l'industrie et l'entreprise,2016,0.7228525121555915,0.2771474878444084
2049,25056,Besançon,École nationale supérieure de mécanique et des microtechniques,2016,0.7523041474654378,0.24769585253456222
2050,69081,Écully,Centrale Lyon,2016,0.7694001100715465,0.23059988992845348
2051,35047,Bruz,École normale supérieure de Rennes,2016,0.9491978609625669,0.05080213903743316
2052,54395,Nancy,Université de Lorraine,2016,0.6776059477024107,0.3223940522975893
2053,75113,Paris 13e,École des hautes études en sciences sociales,2016,0.4570389953734303,0.5429610046265697
2054,73065,Chambéry,Université Savoie Mont Blanc,2016,0.6951917130488559,0.3048082869511441
2055,98738,Punaauia,Université de la Polynésie Française,2016,0.6083209509658246,0.39167904903417533
2056,69266,Villeurbanne,École nationale supérieure des sciences de l'information et des bibliothèques,2017,0.868421052631579,0.13157894736842105
2057,77083,Champs-sur-Marne,Paris-Est Sup,2017,0.39355322338830584,0.6064467766116941
2058,6088,Nice,Université Côte d'Azur,2017,0.6664086142585686,0.3335913857414315
2059,25056,Besançon,Université de Franche-Comté,2017,0.7339617197268443,0.26603828027315574
2060,44109,Nantes,Université de Nantes,2017,0.7512808689414899,0.2487191310585101
2061,35238,Rennes,Université de Rennes 1,2017,0.7836565096952909,0.21634349030470915
2062,83062,La Garde,Université de Toulon,2017,0.6300804173005868,0.36991958269941316
2063,34172,Montpellier,École nationale supérieure de chimie de Montpellier,2017,0.8228699551569507,0.17713004484304934
2064,45234,Orléans,Université d'Orléans,2017,0.6744782948331659,0.32552170516683404
2065,81004,Albi,Institut national universitaire Jean-François Champollion,2017,0.7340941512125535,0.2659058487874465
2066,14118,Caen,École nationale supérieure d'ingénieurs de Caen,2017,0.7886524822695036,0.21134751773049645
2067,49007,Angers,Université d'Angers,2017,0.7434559683367815,0.2565440316632185
2068,35238,Rennes,Sciences Po Rennes,2017,0.8532182103610675,0.14678178963893249
2069,65440,Tarbes,École nationale d'ingénieurs de Tarbes,2017,0.8474280732345248,0.15257192676547515
2070,33318,Pessac,Université Bordeaux Montaigne,2017,0.7084741270787782,0.2915258729212218
2071,91228,Évry-Courcouronnes,Université d'Évry-Val-d'Essonne,2017,0.6276895347527318,0.37231046524726824
2072,75105,Paris  5e,Institut de physique du globe,2017,0.475,0.525
2073,76575,Saint-Étienne-du-Rouvray,Institut national des sciences appliquées de Rouen Normandie,2017,0.7834787070292457,0.21652129297075423
2074,97302,Cayenne,Université de Guyane,2017,0.45040946314831665,0.5495905368516834
2075,75113,Paris 13e,Arts et Métiers Sciences et Technologies,2017,0.799286199864038,0.20071380013596193
2076,69387,Lyon 7e,École normale supérieure de Lyon,2017,0.8508634222919937,0.14913657770800628
2077,31555,Toulouse,Toulouse INP,2017,0.7845907757931219,0.21540922420687816
2078,66136,Perpignan,Université de Perpignan Via Domitia,2017,0.5581421629562663,0.44185783704373377
2079,14118,Caen,Université de Caen Normandie,2017,0.74289619451838,0.25710380548162004
2080,75114,Paris 14e,Observatoire de Paris,2017,0.8118811881188119,0.18811881188118812
2081,75113,Paris 13e,École des hautes études en sciences sociales,2017,0.47288296860133205,0.527117031398668
2082,59183,Dunkerque,Université du Littoral Côte d'Opale,2017,0.6531499764927128,0.3468500235072873
2083,98738,Punaauia,Université de la Polynésie Française,2017,0.6620780072107506,0.33792199278924945
2084,34172,Montpellier,Université Paul-Valéry - Montpellier 3,2018,0.5876362519830101,0.41236374801698994
2085,13213,Marseille 13e,Centrale Marseille,2018,0.7407740774077408,0.25922592259225924
2086,38185,Grenoble,Institut polytechnique de Grenoble,2018,0.7642443489631983,0.2357556510368018
2087,34172,Montpellier,Université de Montpellier,2018,0.7100591715976331,0.28994082840236685
2088,59009,Villeneuve-d'Ascq,Centrale Lille Institut,2018,0.7721822541966427,0.2278177458033573
2089,59009,Villeneuve-d'Ascq,Centrale Lille Institut,2018,0.8319559228650137,0.16804407713498623
2090,42218,Saint-Étienne,Centrale Lyon,2018,0.8488142292490118,0.15118577075098813
2091,75105,Paris  5e,Université Sorbonne Nouvelle - Paris 3,2018,0.5889102524344104,0.4110897475655895
2092,35238,Rennes,Université de Rennes 1,2018,0.7940949440370514,0.20590505596294867
2093,59009,Villeneuve-d'Ascq,Université de Lille,2018,0.7835164835164835,0.2164835164835165
2094,86062,Chasseneuil-du-Poitou,École nationale supérieure de mécanique et d'aérotechnique de Poitiers,2018,0.7922437673130194,0.2077562326869806
2095,65440,Tarbes,École nationale d'ingénieurs de Tarbes,2018,0.8567839195979899,0.14321608040201006
2096,64445,Pau,Université de Pau et des Pays de l'Adour,2018,0.7074128620520374,0.2925871379479627
2097,33318,Pessac,Université Bordeaux Montaigne,2018,0.7188432109972767,0.2811567890027234
2098,93070,Saint-Ouen-sur-Seine,ISAE-Supméca,2018,0.8040201005025126,0.19597989949748743
2099,75105,Paris  5e,Université Paris sciences et lettres,2018,0.8015665796344648,0.19843342036553524
2100,59032,Aulnoy-lez-Valenciennes,Université Polytechnique Hauts-de-France,2018,0.6444595513256288,0.3555404486743712
2101,59350,Lille,Université de Lille,2018,0.7189544472507075,0.2810455527492925
2102,91228,Évry-Courcouronnes,École nationale supérieure d'informatique pour l'industrie et l'entreprise,2018,0.789279112754159,0.21072088724584104
2103,98818,Nouméa,Université de la Nouvelle-Calédonie,2018,0.6646726487205051,0.33532735127949487
2104,29019,Brest,École nationale d'ingénieurs de Brest,2018,0.8054054054054054,0.1945945945945946
2105,44109,Nantes,Centrale Nantes,2018,0.5826050769870995,0.41739492301290054
2106,38421,Saint-Martin-d'Hères,Université Grenoble Alpes,2018,0.484775915155662,0.515224084844338
2107,86194,Poitiers,Université de Poitiers,2018,0.7375835358444714,0.26241646415552855
2108,31555,Toulouse,Toulouse INP,2018,0.7848492656531821,0.21515073434681783
2109,14118,Caen,Université de Caen Normandie,2018,0.7570986886527595,0.2429013113472405
2110,42218,Saint-Étienne,Université Jean Monnet,2018,0.7003872216844144,0.2996127783155857
2111,35238,Rennes,Université Rennes 2,2018,0.6662897040023601,0.3337102959976399
2112,75107,Paris  7e,Sciences Po,2018,0.6721663575124476,0.3278336424875525
2113,75105,Paris  5e,Chimie ParisTech-PSL,2018,0.7302325581395349,0.26976744186046514
2114,94028,Créteil,Université Paris-Est Créteil,2018,0.6606878194851941,0.33931218051480594
2115,75105,Paris  5e,IAE Paris - Sorbonne Business School,2018,0.4567062818336163,0.5432937181663837
2116,29019,Brest,Université de Bretagne Occidentale,2019,0.7628759785743716,0.23712402142562836
2117,34172,Montpellier,Université Paul-Valéry - Montpellier 3,2019,0.5990941597139452,0.4009058402860548
2118,,,Institut polytechnique de Grenoble,2019,0.7648144729555104,0.23518552704448956
2119,75106,Paris  6e,Université de Paris,2019,0.71281160427343,0.28718839572656996
2120,75105,Paris  5e,Université Paris 1 - Panthéon Sorbonne,2019,0.6954433337660652,0.30455666623393485
2121,,,École normale supérieure Paris-Saclay,2019,0.9685990338164251,0.03140096618357488
2122,42218,Saint-Étienne,Centrale Lyon,2019,0.8639921722113503,0.1360078277886497
2123,83062,La Garde,Université de Toulon,2019,0.6627431906614786,0.3372568093385214
2124,69387,Lyon 7e,Université Lumière - Lyon 2,2019,0.637121268242092,0.36287873175790797
2125,33318,Pessac,Sciences Po Bordeaux,2019,0.7430117222723174,0.2569882777276826
2126,75105,Paris  5e,Université Panthéon-Assas,2019,0.7559225512528474,0.24407744874715262
2127,81004,Albi,Institut national universitaire Jean-François Champollion,2019,0.779419525065963,0.22058047493403693
2128,31555,Toulouse,Université Toulouse - Jean Jaurès,2019,0.6470431273139655,0.3529568726860345
2129,14118,Caen,École nationale supérieure d'ingénieurs de Caen,2019,0.7936305732484077,0.20636942675159237
2130,49007,Angers,Université d'Angers,2019,0.7699688174622211,0.23003118253777885
2131,86062,Chasseneuil-du-Poitou,École nationale supérieure de mécanique et d'aérotechnique de Poitiers,2019,0.7924773022049286,0.20752269779507135
2132,35238,Rennes,Sciences Po Rennes,2019,0.8467432950191571,0.1532567049808429
2133,68224,Mulhouse,Université de Haute-Alsace,2019,0.6702158835596366,0.3297841164403634
2134,59350,Lille,Université de Lille,2019,0.7405326703569908,0.2594673296430092
2135,76575,Saint-Étienne-du-Rouvray,Institut national des sciences appliquées de Rouen Normandie,2019,0.7728847105393369,0.22711528946066303
2136,38421,Saint-Martin-d'Hères,Université Grenoble Alpes,2019,0.7158891189726277,0.28411088102737225
2137,69266,Villeurbanne,Université Claude Bernard - Lyon 1,2019,0.7675609967873578,0.2324390032126422
2138,35238,Rennes,École nationale supérieure de chimie de Rennes,2019,0.845360824742268,0.15463917525773196
2139,69387,Lyon 7e,École normale supérieure de Lyon,2019,0.873453853472883,0.12654614652711704
2140,97607,Dembeni,Centre Universitaire de Mayotte,2019,0.43187889581478184,0.5681211041852182
2141,6088,Nice,Université Côte d'Azur,2019,0.6906501433459724,0.30934985665402753
2142,54395,Nancy,Université de Lorraine,2019,0.7079887232683831,0.2920112767316169
2143,59183,Dunkerque,Université du Littoral Côte d'Opale,2019,0.678200371057514,0.3217996289424861
2144,98738,Punaauia,Université de la Polynésie Française,2019,0.6940639269406392,0.3059360730593607
2145,25056,Besançon,Université de Franche-Comté,2020,0.7640094379371366,0.2359905620628634
2146,75104,Paris  4e,Université Paris Lumières,2020,0.7647058823529411,0.23529411764705882
2147,25056,Besançon,Université Bourgogne - Franche-Comté,2020,0.44417238001958864,0.5558276199804114
2148,13001,Aix-en-Provence,Sciences Po Aix,2020,0.8709677419354839,0.12903225806451613
2149,49007,Angers,Université d'Angers,2020,0.7797383865894357,0.22026161341056427
2150,,,Institut national des sciences appliquées Hauts-de-France,2020,0.6536837165649929,0.34631628343500703
2151,63113,Clermont-Ferrand,Université Clermont Auvergne,2020,0.7393949449698579,0.26060505503014214
2152,68224,Mulhouse,Université de Haute-Alsace,2020,0.6859912748424625,0.3140087251575376
2153,93066,Saint-Denis,Université Paris 8 - Vincennes - Saint-Denis,2020,0.5282572203331468,0.4717427796668532
2154,38421,Saint-Martin-d'Hères,Université Grenoble Alpes,2020,0.7320286630341468,0.2679713369658531
2155,17300,La Rochelle,La Rochelle Université,2020,0.7504292371842041,0.24957076281579593
2156,97411,Saint-Denis,Université de La Réunion,2020,0.7760376314333148,0.2239623685666851
2157,93079,Villetaneuse,Université Sorbonne Paris Nord,2020,0.6027618141977095,0.3972381858022905
2158,31555,Toulouse,Sciences Po Toulouse,2020,0.8710990502035278,0.12890094979647218
2159,,,CentraleSupélec,2020,0.8103317295517852,0.18966827044821474
2160,66136,Perpignan,Université de Perpignan Via Domitia,2020,0.6328385686342193,0.36716143136578067
2161,87085,Limoges,Université de Limoges,2020,0.7535123966942149,0.24648760330578512
2162,14118,Caen,Université de Caen Normandie,2020,0.7663434077142768,0.23365659228572325
2163,6088,Nice,Université Côte d'Azur,2020,0.700526870389884,0.2994731296101159
2164,95127,Cergy,École nationale supérieure de l'électronique et de ses applications de Cergy,2020,0.8402777777777778,0.1597222222222222
2165,13207,Marseille  7e,Aix-Marseille Université,2020,0.7116719068131138,0.28832809318688624
